[header]
width=100
height=75
tilewidth=32
tileheight=32
orientation=orthogonal

[tilesets]
tileset=../OutFromEden Art/Tiles/tiles.png,32,32,0,0

[layer]
type=Tile Layer 1
data=
1,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1,
1,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1,
1,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1,26,26,26,1,1,1,1,1,1,61,61,1,26,26,26,1,
1,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1,26,26,26,26,26,1,26,26,26,26,26,26,26,1,26,26,26,26,26,1,26,26,26,26,26,26,26,1,26,26,26,26,26,26,26,26,26,26,26,1,26,1,1,26,1,26,26,26,2,26,26,26,26,26,26,26,26,1,26,26,1,
1,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1,26,26,26,26,26,26,1,26,26,26,26,26,26,26,1,1,1,26,26,26,26,26,26,1,1,26,26,26,1,26,1,1,26,26,26,26,26,1,26,26,26,26,1,26,1,1,1,26,26,26,1,26,26,26,26,26,26,1,26,26,26,2,26,26,26,26,26,26,26,26,26,1,26,1,
1,26,26,26,26,26,26,26,26,26,26,26,26,26,61,26,1,26,26,26,26,26,26,1,26,26,26,26,1,1,1,26,26,26,1,26,26,1,26,26,26,26,26,26,26,26,1,1,26,26,26,26,26,26,26,26,26,26,26,26,1,1,26,26,26,1,26,26,26,26,26,26,26,26,1,26,26,26,26,26,26,26,26,1,26,26,26,1,1,1,1,61,61,1,1,1,1,1,1,1,
1,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1,1,1,26,26,26,26,26,26,26,26,26,26,26,26,26,1,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1,1,26,26,26,26,26,26,26,26,26,26,26,26,26,2,1,
1,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1,26,2,26,26,26,26,26,26,26,26,26,26,26,26,2,1,
1,26,26,26,26,26,26,26,26,26,26,26,26,26,61,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1,1,1,1,1,1,1,1,1,1,61,61,1,1,1,1,1,1,
1,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1,26,26,26,26,2,26,26,26,26,26,26,26,26,26,26,26,1,
